company,position,question,answer
한국은행,웹개발,"한국은행에서 업무를 수행하기 위해 본인이 자신 있게 내세울 수 있는 역량은 무엇이며, 동 역량을 갖추기 위한 노력 과정과 동 역량이 한국은행의 어떠한 업무에 어떻게 기여할 수 있을지 기술하시오.","문제의 원인에 대한 명확한 분석과 개선을 통해 미래의 문제 발생도 예방한 경험이 있습니다. 신제품 기획 마케팅 공모전을 준비하면서 아이디어 도출과 기획안 작성을 담당했습니다. 팀원들의 조사 자료들을 종합하면서 현장조사 수치가 다른 부분이 종종 있다는 것을 발견했고 재조사를 해야 했습니다. 남은 기일이 짧아 현장조사를 빠르고 정확하게 수행할 방법을 찾았습니다.
먼저, 어떤 이유에서 오류가 발생했는지 검토했습니다. 팀원들의 초안 자료를 확인해 결과 기록 과정에서 실수가 발생한 것을 발견했습니다. 자료를 꼼꼼하게 기록하지 못한 이유도 있지만, 야외에서 조사 결과를 체계적으로 정리하기 어려울 수 있다는 점을 생각했습니다. 그리고 여러 번 자료를 옮기고 정리하는 프로세스 자체도 개선해야겠다고 생각했습니다. 현장조사 결과를 바로 온라인에 입력할 수 있도록 클라우드와 형상관리 환경을 만들어 팀원에게 제공했습니다. 미리 구성된 양식에 조사 즉시 결과를 입력하도록 해서, 시간을 절약하고 실수를 예방할 수 있었으며, 보고서를 실시간 공유하여 서로 실수가 발생한 부분이 있는지 점검할 수 있었습니다."
한국은행,웹개발,"자신이 가장 중요하다고 생각하는 가치는 무엇이며, 그렇게 생각하는 이유에 대해 기술하시오.","공단 업무 수행 시 개인정보를 지키기 위해 조회가 즉시 불가능한 이유를 설명하고 다른 방법을 안내하며 필요한 절차를 거치도록 도왔습니다. 항상 이런 규정을 준수했고, 보호자들 간에 착오가 생겨 다른 보호자에게 무단으로 증명서를 발급한 것이 아니냐는 문의가 왔을 때 대응할 수 있었습니다.
정해진 규칙을 준수해 공정하게 업무를 수행했고 앞으로도 이런 원칙을 통해 신뢰를 쌓는 직원이 되겠습니다."
한국은행,웹개발,"타인과의 인간관계, 타인과의 협업 경험 중 가장 힘들었던 사례를 제시하고, 그 원인과 해결 노력 등에 대해 기술하시오.","""갈등 관리를 통한 팀 네트워킹""
기술의 영향과 대응에 관한 팀 과제 당시 팀장은 유학생을 과제에서 소외시키려 해 분위기가 어색해졌고 회의 진행이 어려워 팀장을 설득하기로 했습니다.
우선, 유학생의 참여를 줄이는 이유를 듣고 팀장의 우려를 해소할 수 있는 대안을 찾았습니다. 교내 언어 교환 프로그램을 통해 통역에 도움을 받을 것을 제안했지만, 팀장은 이것만으로 쉽게 의견을 바꾸지 않았습니다.
한국어 번역이 없는 해외 여론이나 정책을 추가하면 1차에서 낮았던 독창성 점수를 보완할 수 있다고 설득했습니다. 도움이 되는 부분을 구체적으로 설명하자 팀원들도 중국어 활용 아이디어를 내기 시작했고 팀장도 의견을 바꾸었습니다. 실질적인 이익을 제시했기에 협력적 분위기를 만들 수 있었던 것 같습니다."
한국은행,웹개발,"인생관이나 진로에 가장 큰 영향을 미친 요인을 자신의 경험에 비추어 소개하고, 그로 인해 자신이 어떻게 변화하였는지 기술하시오.","""업무 추진력의 바탕 : 세밀한 기획""
인문학 교실을 기획하고 운영하는 프로그램 당시, 일정이 바뀌어 인턴십이 겹치고 하차 인원이 생겨 인력, 시간이 부족했고 이를 극복하기 위해 다음과 같이 행동했습니다.
첫째, 진행된 과제 상황을 파악하고 앞으로 해야 할 일과 사용 가능한 시간을 리스트로 만들었습니다. 그리고 우선순위에 따라 시간을 배분한 후 추가적으로 필요한 시간을 확인했습니다.
둘째, 불필요한 업무 프로세스를 개선해 부족한 시간을 확보했습니다. 반복되는 자료와 문서는 형상관리를 이용해 재사용할 수 있도록 했습니다.
셋째, 또 다른 일정 변동에 대비해 강의자를 2인 1조로 구성했고, 수업을 하는 동안 강의록을 작성해 최종 보고서 작성 시간도 줄일 수 있었습니다."
한국은행,웹개발,"본인이 가장 관심을 가지고 있는 경제 이슈를 하나 제시하고, 해당 이슈와 관련하여 한국은행이 중앙은행으로서 어떻게 기여할 수 있을지에 대해 기술하시오.","코로나19로 인해 각종 분야에서 비대면 시스템이 확장되고 있습니다. 온라인 경제 활동이 늘어나면서 온라인 결제, 이체 등이 활발해졌습니다. 민간 기업들이 이러한 시조에 맞추어 온라인 채널에 집중적으로 투자함으로써 디지털 환경에 익숙하지 않은 디지털 소외 계층의 고립이 심화되고 있습니다. 디지털 소외가 저소득, 고연령층이라는 특성과 맞물리면 취약계층의 어려움이 가중되고 다른 계층과의 차이가 고착화될 것입니다."
현대IT&E,웹개발,현대백화점그룹이 지향하는 4가지 실천가치(열정/소통/창의/파트너십 중 택1)와 부합하는 본인의 강점과 경험을 기술하여 주십시오.,"열정 - 목표를 정하고 이를 달성하기 위해 몰입하는 과정을 통해 성과를 낸 경험이 있습니다.
학창 시절 플레이 했던 한 리듬 게임을 계기로, 작곡이라는 취미를 갖게 되었습니다. 성인이 되면서 더 멋진 곡을 만들고 싶다는 생각에 관련 서적을 구매하고 인터넷을 활용하며 공부를 시작하였습니다. 작곡 실력 향상이라는 목표를 위해 열중하다 보니 밤을 새우는 날도 더러 있었고, 잠을 자려 눕다가도 컴퓨터를 켜곤 했습니다. 그렇게 오랜 시간 동안 몰입한 결과, 작곡 실력이 눈에 띄게 향상되어 자작곡을 팀 프로젝트의 배경음이나 동아리 무대공연 등 많은 곳에 활용할 수 있었습니다.
또한, 친구들과의 여행을 계획하며 '5초 준다!'라는 보드게임을 애플리케이션으로 만들었습니다. 당시 졸업 작품개발과 자격증 공부 등 제약 사항들이 있었지만, 주어진 사흘 동안 친구들을 즐겁게 해주겠다는 일념으로 밤낮없이 개발하였습니다. 그 결과 약속 날 성공적으로 애플리케이션을 선보여 그들을 놀라게 하였습니다.
위와 같은 경험을 바탕으로 현대 백화점그룹의 '고객을 행복하게, 세상을 풍요롭게'라는 미션을 달성하기 위해 끊임없이 도전하며 성장하겠습니다."
현대IT&E,웹개발,본인이 지원하는 직무에 있어 다른 지원자와는 차별화된 역량 및 그와 관련된 경험 혹은 경력을 기술하여 주십시오.,"갖고 있던 지식을 프로젝트에 적용하여 문제를 해결하고 기능을 발전시킨 경험이 있습니다.
OO OO OO아카데미 1학기 최종 프로젝트 'OOOO' 진행 중, 뉴스 상세 검색 기능을 구현할 때의 일입니다. 뉴스 하나당 약 100개의 단어가 추출되었기 때문에 이를 단순히 구현한다면 실제 서비스 시 차질이 생길 정도로 응답 시간이 길어질 것으로 판단하였습니다. 이를 해결하고자 이전에 코딩테스트 응시 중 알게 되었던 Trie 구조를 활용하였습니다. 응시 당시 효율성 테스트에서 탈락하여 그 이유를 찾아보았고, Trie 구조의 장점을 알게 되어 실습을 해 구현 방법을 익혔던 경험이 있습니다. 이를 바탕으로 Trie 구조를 구현하였으며, 더해서 이를 응용해 또 다른 문제를 해결할 수 있는지도 분석하였습니다. 이를 통해 Trie 구조에서 하위 노드를 dfs 탐색해 유망한 검색어를 출력할 수 있다는 점을 깨달아 자동완성 기능을 추가로 구현할 수 있었고, 이는 프로젝트의 완성도를 높여 1학기 우수 교육생으로 뽑히는 결과로 이어졌습니다. 해당 경험 이후 가진 cs 지식을 실제 서비스에서 어떻게 활용할 수 있을지 항상 고민하는 습관을 갖게 되었습니다."
현대IT&E,웹개발,기존과 다른 새로운 변화를 시도했던 경험과 그를 통해 배운 점이 무엇인지 기술하여 주십시오.,"조직의 특성에 따라 리더보다는 팔로워가 되는 것이 팀워크를 향상하고, 능률을 높일 수 있다고 생각합니다.
대학 생활 당시, 팀원으로서 적극적으로 참여하여 다른 팀원들의 참여율을 높인 경험이 있습니다. 팀장으로서 열심히 활동하며 프로젝트를 진행해도 팀원들의 참여가 부진한 경우가 더러 있었기 때문입니다. 이러한 문제점을 해결하고자 고민한 결과, 발상을 전환하여 팀원으로서 열심히 참여하는 방식이 떠올라 이를 실제로 시도해보게 되었습니다.
적극 의견을 제시하며 다른 구성원들을 북돋우는 팀원의 존재는 기대 이상으로 효과적이었습니다. 팀장에게는 무엇이든 함께 논의할 든든한 조력자가, 다른 팀원들에게는 프로젝트에 열정을 가진 적극적인 동료가 되어 주도적인 분위기를 형성할 수 있었습니다. 해당 경험을 통해 자신의 태도로 팀의 참여율을 더 크게 높이는 방법을 터득하여, 이후로도 이와 같은 방식으로 프로젝트에 참여하고 있습니다. 현재는 OO OO OO아카데미에서 때로는 팀장으로, 때로는 팀원으로 여러 프로젝트를 진행하고 있습니다. 팀 내 위치와 맡아야 할 역할에 대해 했던 고민을 바탕으로 더욱 효율적인 협업을 이끌어내고 있습니다."
현대IT&E,웹개발,당사 지원동기와 입사 후 포부를 기술하여 주십시오.,"현대 IT&E에서 디지털 혁신을 강화하며 ICT 분야를 선도하는 개발자가 되겠습니다.
현대 IT&E에서는 현대백화점 그룹의 시스템을 구축 및 운영하는 업무를 맡는 한편 빅데이터, 인공지능과 같은 IT 핵심 기술을 도입하며 디지털 혁신을 만들어가고 있습니다. '언커먼 스토어'의 사례와 같이 고객을 행복하게 하기 위해 최고의 서비스를 제공하는 현대백화점 그룹의 미션에 개발자로서 동참하고자 지원하였습니다.
저는 인공지능을 활용한 애플리케이션 개발 경험과 빅데이터 추천 웹 서비스 개발 경험을 통해 쌓아온 개발 역량을 바탕으로 이러한 현대 IT&E에서 다양한 시스템을 설계하는 개발자가 되겠습니다. 또한, 디지털 혁신을 여러 방면으로 고민하며 기업 운영 비용을 획기적으로 낮출 수 있는 자동화 모델을 설계하고 개발하겠습니다. 이를 위해 입사 후 적극적인 팔로워십을 발휘하며 조직 문화에 적응하고 기본 업무 역량을 빠르게 성장 시키겠습니다. 더해서 신기술 연구개발에 힘을 쏟아 고객의 불편을 최소화하며 새로운 경험을 줄 수 있는 서비스를 개발하겠습니다."
현대모비스㈜,웹개발,"본인의 지원직무를 어떻게 이해하고 있는지 구체적으로 기술하고, 해당 분야에 본인이 적합하다고 판단할 수 있는 근거를 사례 및 경험을 바탕으로 기재해 주세요. (최소 500자, 최대 1,000자 입력가능)","S/W 개발 testing 직무를 수행하면서 필요한 역량은 ① 'S/W Testing Tool 지식' 그리고 ② 'Testing Tool을 실무로 적용해 본 경험'
위 2가지가 필요하다고 생각합니다.
첫째, S/W Testing Tool 지식입니다.
반도체 설계 교육센터 OOOO에서 SW Simulation Tool 강의를 수강하며 다양한 Simulation tool 지식을 쌓았습니다. OOOO사의 Xcelium (검증 S/W Testing tool), OOO사의 Verdi 등 다양한 Simulation tool을 활용해보고 실습해보았습니다. 학부시절에는 C/C++을 학습을 통해 관련 프로그래밍 언어의 기초를 학습할 수 있었습니다.
둘째, Testing Tool 지식을 실무로 적용해 본 경험입니다.
OO전자 칩을 SW Testing하여 검증하는 OOOOO, OOOO 프로젝트를 수행한 경험이 있습니다. 이를 검증하는 업무를 수행하며 관련 SW Testing 역량을 갖췄습니다. 이를 통해 검증 Tool을 학습하고 이를 실무로 적용해보았습니다. 또한, 시퀀스 로직을 구현하여 이를 토대로 Testbench를 구성하였습니다. Testbench를 기반으로 SW testing을 수행한 경험이 있습니다. 검증 및 디버깅을 통해 기준에 맞는 설계와 동작 여부를 확인하여 검증을 완벽히 해내었습니다."
현대모비스㈜,웹개발,"목표를 달성하는 과정에서 힘들고 어려운 문제가 발생하였음에도 포기하지 않고 임무를 완수한 사례를 작성해 주세요. (최소 500자, 최대 1,000자 입력가능)","""'제O회 OOO 경진대회' 출품을 해내다!""
'OOO OOOO OOOOO OOO'이라는 주제로 OOO 경진대회에 출품했던 경험이 있습니다. 이를 통해 구동모터, 인버터 컨버터를 직접 제작해 본 경험이 있습니다. 회로 설계와 PCB 설계 및 제작 등에 공부한 내용을 적용하여 작품을 제작해 본 경험이 있습니다.
4차 산업혁명 시대를 대비하여 드론 스테이션의 시스템과 제어전략을 제안하고, 풍력에너지를 이용한 D2G가 가능한 드론 스테이션의 동작 모드 및 운영 시나리오를 제시해보았습니다. 여러 대의 드론의 프로펠러를 이용하여 풍력발전을 하는 아이디어입니다. 배터리를 충전할 때는 계통의 전기를 사용하는 동시에 드론 자체적으로 발전하여 충전 시간과 소비 전력을 줄입니다. 풍력발전을 할 때는 생산한 전력을 계통으로 판매할 수 있는 계통연계형 전력전송시스템입니다.
가장 어려웠던 점은 작품 제작 과정에서 예상치 못한 문제가 발생했을 때였습니다. PSIM을 활용하여 인버터, 컨버터 회로를 구성하여 PI 제어기로 최적효율을 찾기 위해 노력했습니다. 회로를 구성하였을 때 오차와 리플이 너무 심했고, 오버슈트도 매우 컸습니다. 전체적인 회로를 수정하며 지속적인 Simulation을 돌린 결과 최적값을 찾을 수 있었습니다. PCB 판과 DSP 제어보드 설계를 모두 끝마치고 성능시험 및 오류수정을 하게 되었습니다. 스위치 on-off 시 매우 큰 전압서지가 발생하는 것이었습니다. 이러한 문제점을 해결하기 위해 스위치의 On-off deadtime을 증가하였고 추가로 바이패스 커패시터를 장착하였습니다. 또한, 컨버터와 인버터의 출력전압이 저희가 생각한 목표치에 미달하는 문제점 해결을 위해 컨버터의 duty를 증가 시켰습니다.
PCB 판과 제어보드 제작과정을 통해 전자회로에 생긴 문제의 원인을 파악하고 해결하는 능력을 갖출 수 있었습니다. 입사 후에도 이런 경험을 바탕으로 '예상치 못한 어떠한 문제든 해낼 수 있다'라는 자신감으로 이어질 것으로 생각합니다."
